1;2.8788490295410156
2;2.5573678016662598
3;2.8921689987182617
4;2.6060941219329834
5;1.8927550315856934
6;2.48862886428833
7;2.354552984237671
8;2.133992910385132
9;2.4101879596710205
10;2.9352900981903076
